Factor
95.60789782736347
105.57104754897452
90.36366824478344
63.53913043478261
71.07666181465308
90.47820847559751
78.9831223628692
82.67159209157128
93.92298636319042
107.07214912280702
91.38821672803788
72.58815612382234
84.69807280513919
70.26424308193164
85.00956284153006
81.1698504027618
95.8217752145168
87.15878679750223
81.33051094890511
182.2510493424121
56.03947368421053
100.68318584070796
76.6420972644377
106.85770816158285
89.90242946708464
100.80610918544194
78.07132616487455
83.4632738719832
102.18738259236068
102.95151961299821
77.72268907563026
72.17874632713027
84.00469798657718
80.70783981951494
65.13718820861678
66.08508158508158
84.55211726384364
86.99230769230769
103.48023926511429
84.63549542379626
83.07773338176534
89.22636511817441
108.78728008279236
96.1174145547547
77.21915492957747
106.67532467532467
74.17739273927393
72.86113152094049
111.57194999543754
80.76093514328808
79.91534988713319
100.6265457543281
79.02671232876712
88.47289377289377
84.83030046550995
67.02615062761507
87.44578572968312
84.66542133665422
93.49027137736815
93.01195219123505
100.31788150042625
87.16937469226981
91.62708182476466
87.06252894858731
83.01741654571843
54.179245283018865
72.192048012003
78.05906821963394
77.8086802480071
75.83694344163658
89.30929678188319
76.57765479072985
101.29535095715588
81.9880441446965
86.29817799579537
84.09518477043673
85.45252087844108
83.73799411956877
126.53263931414574
100.00672090555359
68.6020725388601
93.22960276907862
86.66638152266894
75.82836391437309
73.72419928825623
62.98809523809524
68.11854103343465
78.29109589041096
87.23208722741433
72.38717948717948
83.11235955056179
73.19920844327177
85.86109829257038
101.85011878938126
102.87951199838677
77.26175548589342
59.82192648922687
99.75392312940642
122.54634521179521
62.64671532846715
106.03074509803922
89.89551308683008
90.00598048473402
123.17138160147955
80.3739837398374
69.18791946308725
118.11954568327224
71.01806358381504
87.35459043430457
90.36118440340076
82.44072398190045
83.29604798870854
97.71621621621621
75.67972350230414
63.26326129666012
84.55921402018056
77.25219941348973
76.43406593406593
72.0972256935766
82.98330804248862
90.61136023916293
85.55806010928961
68.07591442374051
84.74500203998367
99.8156815073697
57.773209549071616
89.508078548347
63.82010279840092
83.48016877637131
78.08011503697617
96.71790357529794
99.87474489795919
85.85144260282382
76.33386581469648
90.39950920245398
78.22997104247104
84.32085283411337
97.60806589037206
87.59850187265917
93.29087307633704
79.65800594772264
88.551334984861
86.92684157416751
99.40601313794846
63.09171597633136
97.52126789366054
84.37916471140309
81.21467889908257
84.9808284833961
87.53684210526316
93.57703851925963
97.44448561195505
71.01363193768258
85.39459776864356
80.92611041926111
82.68438914027149
94.2556768558952
86.49066932072655
89.93993839835728
66.82157676348548
77.26960576515472
88.27653485952133
61.59367194004996
108.37602300376022
79.13239719157473
99.17277856135402
84.01431918771154
75.80115273775216
75.48679245283019
68.87104930467763
102.19840566873339
87.73991978045176
82.42305173542894
67.87454323995128
104.66810256410257
95.97892376681614
82.39890710382514
83.48254364089776
92.1
61.31060606060606
89.17537230495665
97.32814207650273
68.63015463917526
76.76223776223776
82.08613217768148
98.2992835209826
76.19852398523986
84.13435700575816
76.41967621419676
116.53929153094462
78.87613715885234
98.54673913043479
78.70472727272727
104.3647740007471
92.15409118056938
64.30502392344498
75.72197574682046
68.36165730337079
80.1265664160401
98.21526361782698
